	(51:93:12)	she	PRP	<f/>
	(51:93:13)	was	VBD	<f/>
	(51:93:14)	taking	VBG	<f/>
	(51:93:15)	care	NN	<f/>
	(51:93:16)	of	IN	<f/>
	(51:93:17)	my	PRP$	<f/>
	(51:93:18)	child	NN	<f/>
4877:A:94:b	(52:94:0)	uh-huh	UH	<f/>
4877:B:95:sd	(53:95:1)	i	PRP	<e/>
	(53:95:2)	mean	VBP	<e/>
	(53:95:4)	first	JJ	<f/>
	(53:95:5)	of	IN	<f/>
	(53:95:6)	all	DT	<f/>
	(53:95:8)	uh	UH	<e/>
	(53:95:10)	her	PRP$	<f/>
	(53:95:11)	children	NNS	<f/>
	(53:95:12)	were	VBD	<f/>
	(53:95:13)	sick	JJ	<f/>
	(53:95:14)	all	PDT	<f/>
	(53:95:15)	the	DT	<f/>
	(53:95:16)	time	NN	<f/>
4877:B:96:sd	(53:96:1)	so	RB	<f/>
	(53:96:3)	when	WRB	<f/>
	(53:96:4)	my	PRP$	<f/>
	(53:96:5)	son	NN	<f/>
	(53:96:6)	stayed	VBD	<f/>
	(53:96:7)	over	IN	<f/>
	(53:96:8)	there	RB	<f/>
	(53:96:9)	he	PRP	<f/>
	(53:96:10)	got	VBD	<f/>
	(53:96:11)	sick	JJ	<f/>
4877:A:97:b^m	(54:97:0)	he	PRP	<f/>
	(54:97:1)	got	VBD	<f/>
	(54:97:2)	sick	JJ	<f/>
4877:A:98:b	(54:98:1)	yeah	UH	<f/>
4877:B:99:sd	(55:99:2)	same	JJ	<rms id="2"/>
	(55:99:3)	thing	NN	<rm id="2"/>
	(55:99:6)	same	JJ	<rps id="2"/>
	(55:99:7)	thing	NN	<rpnrep id="2"/>
	(55:99:9)	that	IN	<f/>
	(55:99:11)	the	DT	<rms id="6"/>
	(55:99:13)	her	PRP$	<rps id="6"/><rpnsub id="6"/>
	(55:99:15)	kids	NNS	<f/>
	(55:99:16)	had	VBD	<f/>
4877:B:100:^g	(55:100:0)	right	UH	<f/>
4877:A:101:b^m	(56:101:0)	right	UH	<f/>
4877:A:102:%	(56:102:2)	well	UH	<e/>
4877:B:103:sd	(57:103:2)	and	CC	<f/>
	(57:103:3)	so	RB	<f/>
	(57:103:7)	uh	UH	<e/>
	(57:103:9)	we	PRP	<f/>
	(57:103:10)	didnt	VBDRB	<f/>
	(57:103:11)	take	VB	<f/>
	(57:103:12)	her	PRP	<f/>
	(57:103:13)	over	IN	<f/>
	(57:103:14)	there	RB	<f/>
	(57:103:15)	until	IN	<f/>
	(57:103:17)	like	UH	<e/>
	(57:103:19)	about	RB	<f/>
	(57:103:20)	$unc$eleven	CD	<f/>
	(57:103:21)	oclock	RB	<f/>
4877:B:104:sd	(57:104:1)	then	RB	<f/>
	(57:104:4)	he	PRP	<rms id="2"/>
	(57:104:6)	shed	PRPMD	<rps id="2"/><rpnsub id="2"/>
	(57:104:8)	take	VB	<f/>
	(57:104:9)	my	PRP$	<f/>
	(57:104:10)	son	NN	<f/>
	(57:104:11)	and	CC	<f/>
	(57:104:12)	her	PRP$	<f/>
	(57:104:13)	daughter	NN	<f/>
	(57:104:14)	over	IN	<f/>
	(57:104:18)	to	IN	<f/>
	(57:104:20)	kindergarten	NN	<f/>
4877:B:105:%	(57:105:1)	but	CC	<f/>
4877:B:106:sd	(57:106:0)	that	DT	<f/>
	(57:106:1)	day	NN	<f/>
	(57:106:3)	uh	UH	<e/>
	(57:106:5)	i	PRP	<f/>
	(57:106:6)	was	VBD	<f/>
	(57:106:7)	saying	VBG	<f/>
	(57:106:8)	now	RB	<f/>
	(57:106:10)	he	PRP	<rms id="8"/>
	(57:106:12)	hes	PRPBES	<rps id="8"/><rpnsub id="8"/>
	(57:106:14)	sick	JJ	<f/>
4877:B:107:sd	(57:107:1)	and	CC	<f/>
	(57:107:4)	she	PRP	<rms id="4"/>
	(57:107:5)	goes	VBZ	<rm id="4"/>
	(57:107:8)	well	UH	<i id="4"/><e/>
	(57:107:10)	she	PRP	<rps id="4"/>
	(57:107:11)	goes	VBZ	<rpnrep id="4"/>
	(57:107:13)	he	PRP	<f/>
	(57:107:14)	has	VBZ	<f/>
	(57:107:15)	the	DT	<f/>
	(57:107:16)	same	JJ	<f/>
	(57:107:17)	thing	NN	<f/>
	(57:107:18)	that	WDT	<f/>
	(57:107:19)	all	DT	<f/>
	(57:107:20)	my	PRP$	<f/>
	(57:107:21)	kids	NNS	<f/>
	(57:107:22)	have	VBP	<f/>
4877:B:108:sd	(57:108:0)	thats	DTBES	<f/>
	(57:108:1)	what	WP	<f/>
	(57:108:2)	he	PRP	<f/>
	(57:108:3)	got	VBD	<f/>
	(57:108:5)	you	PRP	<e/>
	(57:108:6)	know	VBP	<e/>
4877:B:109:sd	(57:109:0)	goes	VBZ	<f/>
	(57:109:2)	well	UH	<e/>
	(57:109:4)	okay	UH	<f/>
4877:B:110:sd	(57:110:1)	so	RB	<f/>
	(57:110:3)	its	PRPBES	<f/>
	(57:110:4)	not	RB	<f/>
	(57:110:5)	like	IN	<f/>
	(57:110:6)	hes	PRPBES	<f/>
	(57:110:7)	going	VBG	<f/>
	(57:110:8)	to	TO	<f/>
	(57:110:9)	infect	VB	<f/>
	(57:110:10)	her	PRP$	<f/>
	(57:110:11)	kids	NNS	<f/>
4877:B:111:sd	(57:111:1)	but	CC	<f/>
	(57:111:3)	then	RB	<f/>
	(57:111:4)	what	WP	<f/>
	(57:111:5)	happened	VBD	<f/>
	(57:111:7)	was	VBD	<rms id="5"/>
	(57:111:9)	is	VBZ	<rps id="5"/><rpnsub id="5"/>
	(57:111:11)	i	PRP	<f/>
	(57:111:12)	said	VBD	<f/>
	(57:111:14)	uh	UH	<e/>
	(57:111:16)	he	PRP	<f/>
	(57:111:17)	just	RB	<f/>
	(57:111:18)	threw	VBD	<f/>
	(57:111:19)	up	RP	<f/>
4877:B:112:sd	(57:112:1)	and	CC	<f/>
	(57:112:3)	kindergarten	NN	<f/>
	(57:112:4)	starts	VBZ	<f/>
	(57:112:5)	at	IN	<f/>
	(57:112:6)	$unc$eleven	CD	<f/>
	(57:112:7)	$unc$thirty	CD	<f/>
4877:B:113:sd	(57:113:1)	so	RB	<f/>
	(57:113:3)	she	PRP	<f/>
	(57:113:4)	said	VBD	<f/>
	(57:113:6)	well	UH	<e/>
	(57:113:8)	shell	PRPMD	<f/>
	(57:113:9)	keep	VB	<f/>
	(57:113:10)	him	PRP	<f/>
	(57:113:11)	home	RB	<f/>
4877:B:114:sd	(57:114:1)	and	CC	<f/>
	(57:114:3)	hell	PRPMD	<f/>
	(57:114:4)	probably	RB	<f/>
	(57:114:5)	just	RB	<f/>
	(57:114:6)	sleep	VB	<f/>
	(57:114:7)	anyway	RB	<f/>
4877:B:116:qh	(59:116:1)	well	UH	<e/>
	(59:116:3)	you	PRP	<f/>
	(59:116:4)	know	VBP	<f/>
	(59:116:5)	what	WP	<f/>
4877:B:117:sd	(59:117:0)	that	DT	<f/>
	(59:117:1)	woman	NN	<f/>
	(59:117:3)	sent	VBD	<rms id="4"/>
	(59:117:4)	her	PRP	<rm id="4"/>
	(59:117:6)	sent	VBD	<rps id="4"/>
	(59:117:7)	him	PRP	<rpnsub id="4"/>
	(59:117:9)	to	IN	<f/>
	(59:117:10)	kindergarten	NN	<f/>
4877:B:118:sd	(59:118:0)	she	PRP	<f/>
	(59:118:1)	sent	VBD	<f/>
	(59:118:2)	him	PRP	<f/>
	(59:118:3)	to	IN	<f/>
	(59:118:4)	kindergarten	NN	<f/>
4877:B:119:sd	(59:119:0)	as	RB	<f/>
	(59:119:1)	soon	RB	<f/>
	(59:119:2)	as	IN	<f/>
	(59:119:3)	he	PRP	<f/>
	(59:119:4)	went	VBD	<f/>
	(59:119:5)	there	RB	<f/>
	(59:119:6)	the	DT	<f/>
	(59:119:7)	teacher	NN	<f/>
	(59:119:8)	took	VBD	<f/>
	(59:119:9)	$unc$one	CD	<f/>
	(59:119:10)	look	NN	<f/>
	(59:119:11)	at	IN	<f/>
	(59:119:12)	him	PRP	<f/>
4877:B:120:sd	(59:120:1)	and	CC	<f/>
	(59:120:3)	he	PRP	<f/>
	(59:120:4)	threw	VBD	<f/>
	(59:120:5)	up	RP	<f/>
	(59:120:6)	again	RB	<f/>
4877:B:121:sd	(59:121:1)	and	CC	<f/>
	(59:121:4)	they	PRP	<rms id="8"/>
	(59:121:5)	put	VBD	<rm id="8"/>
	(59:121:6)	him	PRP	<rm id="8"/>
	(59:121:7)	in	IN	<rm id="8"/>
	(59:121:8)	the	DT	<rm id="8"/>
	(59:121:9)	nursery	NN	<rm id="8"/>
	(59:121:12)	uh	UH	<i id="8"/><e/>
	(59:121:14)	they	PRP	<rps id="8"/>
	(59:121:15)	put	VBD	<rp id="8"/>
	(59:121:16)	him	PRP	<rp id="8"/>
	(59:121:17)	in	IN	<rp id="8"/>
	(59:121:18)	the	DT	<rp id="8"/>
	(59:121:19)	nurses	NNPOS	<rp id="8"/>
	(59:121:20)	office	NN	<rpnsub id="8"/>
4877:A:122:ba	(60:122:0)	guess	VBP	<f/>
	(60:122:1)	so	RB	<f/>
4877:A:123:b	(60:123:0)	yeah	UH	<f/>
4877:B:124:sd	(61:124:1)	and	CC	<f/>
	(61:124:2)	then	RB	<f/>
	(61:124:4)	what	WP	<f/>
	(61:124:5)	happened	VBD	<f/>
	(61:124:7)	was	VBD	<rms id="5"/>
	(61:124:9)	is	VBZ	<rps id="5"/><rpnsub id="5"/>
	(61:124:12)	you	PRP	<e/>
	(61:124:13)	know	VBP	<e/>
	(61:124:15)	they	PRP	<f/>
	(61:124:16)	gave	VBD	<f/>
	(61:124:17)	her	PRP	<f/>
	(61:124:18)	a	DT	<f/>
	(61:124:19)	call	NN	<f/>
	(61:124:20)	because	IN	<f/>
	(61:124:21)	they	PRP	<f/>
	(61:124:22)	knew	VBD	<f/>
	(61:124:23)	that	IN	<f/>
	(61:124:24)	she	PRP	<f/>
	(61:124:25)	was	VBD	<f/>
	(61:124:26)	my	PRP$	<f/>
	(61:124:27)	baby-sitter	NN	<f/>
4877:B:125:sd	(61:125:0)	called	VBD	<f/>
	(61:125:1)	her	PRP	<f/>
4877:B:126:sd	(61:126:1)	and	CC	<f/>
	(61:126:3)	they	PRP	<f/>
	(61:126:4)	said	VBD	<f/>
	(61:126:6)	uh	UH	<e/>
	(61:126:9)	that	IN	<f/>
	(61:126:10)	hes	PRPBES	<f/>
	(61:126:11)	sick	JJ	<f/>
4877:B:127:sd	(61:127:1)	well	UH	<e/>
	(61:127:3)	she	PRP	<f/>
	(61:127:4)	wasnt	VBDRB	<f/>
	(61:127:5)	home	RB	<f/>
4877:A:128:%	(62:128:1)	huh	UH	<e/>
4877:B:129:sd	(63:129:1)	i	PRP	<e/>
	(63:129:2)	mean	VBP	<e/>
	(63:129:5)	her	PRP	<rms id="3"/>
	(63:129:7)	all	DT	<rps id="3"/>
	(63:129:8)	her	PRP$	<rpnsub id="3"/>
	(63:129:10)	kids	NNS	<f/>
	(63:129:11)	were	VBD	<f/>
	(63:129:12)	sick	JJ	<f/>
4877:B:130:sd	(63:130:1)	but	CC	<f/>
	(63:130:3)	she	PRP	<f/>
	(63:130:4)	wasnt	VBDRB	<f/>
	(63:130:5)	home	RB	<f/>
	(63:130:7)	right	UH	<e/>
4877:B:131:sd	(63:131:2)	and	CC	<rms id="2"/>
	(63:131:4)	her	PRP$	<rm id="2"/>
	(63:131:7)	and	CC	<rps id="2"/>
	(63:131:10)	her	PRP$	<rms id="4"/><rp id="2"/>
	(63:131:12)	her	PRP$	<rps id="4"/><rpnrep id="4"/><rpnsub id="2"/>
	(63:131:15)	daughter	NN	<f/>
	(63:131:16)	that	WDT	<f/>
	(63:131:17)	was	VBD	<f/>
	(63:131:18)	in	IN	<f/>
	(63:131:19)	kindergarten	NN	<f/>
	(63:131:20)	with	IN	<f/>
	(63:131:21)	him	PRP	<f/>
	(63:131:22)	also	RB	<f/>
	(63:131:23)	did	VBD	<f/>
	(63:131:24)	not	RB	<f/>
	(63:131:25)	go	VB	<f/>
	(63:131:26)	to	IN	<f/>
	(63:131:27)	school	NN	<f/>
	(63:131:28)	because	IN	<f/>
	(63:131:29)	she	PRP	<f/>
	(63:131:30)	was	VBD	<f/>
	(63:131:31)	sick	JJ	<f/>
4877:B:132:qh	(63:132:1)	now	UH	<e/>
	(63:132:4)	why	WRB	<rms id="4"/>
	(63:132:5)	didnt	VBDRB	<rm id="4"/>
	(63:132:6)	he	PRP	<rm id="4"/>
	(63:132:8)	why	WRB	<rps id="4"/>
	(63:132:9)	didnt	VBDRB	<rp id="4"/>
	(63:132:10)	she	PRP	<rpnsub id="4"/>
	(63:132:12)	keep	VB	<f/>
	(63:132:13)	him	PRP	<f/>
	(63:132:14)	home	RB	<f/>
	(63:132:15)	with	IN	<f/>
	(63:132:16)	her	PRP	<f/>
4877:B:133:nn	(63:133:0)	no	UH	<f/>
4877:B:134:sd	(63:134:0)	she	PRP	<f/>
	(63:134:1)	didnt	VBDRB	<f/>
	(63:134:2)	do	VB	<f/>
	(63:134:3)	that	DT	<f/>
4877:B:135:sd	(63:135:1)	so	RB	<f/>
	(63:135:3)	it	PRP	<f/>
	(63:135:4)	got	VBD	<f/>
	(63:135:5)	to	IN	<f/>
	(63:135:6)	the	DT	<f/>
	(63:135:7)	point	NN	<f/>
	(63:135:8)	where	WRB	<f/>
	(63:135:10)	hes	PRPBES	<rms id="8"/>
	(63:135:12)	hes	PRPBES	<rps id="8"/><rpnrep id="8"/>
	(63:135:14)	supposed	VBN	<f/>
	(63:135:15)	to	TO	<f/>
	(63:135:16)	get	VB	<f/>
	(63:135:17)	out	IN	<f/>
	(63:135:18)	of	IN	<f/>
	(63:135:20)	uh	UH	<e/>
	(63:135:22)	kindergarten	NN	<f/>
	(63:135:24)	like	UH	<e/>
	(63:135:26)	about	RB	<f/>
	(63:135:27)	$unc$two	CD	<f/>
	(63:135:28)	$unc$thirty	CD	<f/>
4877:B:136:sd	(63:136:1)	and	CC	<f/>
	(63:136:3)	i	PRP	<f/>
	(63:136:4)	had	VBD	<f/>
	(63:136:5)	to	TO	<f/>
	(63:136:6)	leave	VB	<f/>
	(63:136:7)	work	RB	<f/>
4877:B:137:sd	(63:137:1)	it	PRP	<rms id="2"/>
	(63:137:2)	was	VBD	<rm id="2"/>
	(63:137:4)	it	PRP	<rps id="2"/>
	(63:137:5)	was	VBD	<rpnrep id="2"/>
	(63:137:7)	$unc$five	CD	<f/>
	(63:137:8)	oclock	RB	<f/>
	(63:137:9)	in	IN	<f/>
	(63:137:10)	the	DT	<f/>
	(63:137:11)	evening	NN	<f/>
4877:B:138:sd	(63:138:1)	and	CC	<f/>
	(63:138:3)	i	PRP	<f/>
	(63:138:4)	found	VBD	<f/>
	(63:138:5)	out	RP	<f/>
	(63:138:6)	he	PRP	<f/>
	(63:138:7)	was	VBD	<f/>
	(63:138:8)	still	RB	<f/>
	(63:138:9)	there	RB	<f/>
	(63:138:10)	at	IN	<f/>
	(63:138:11)	school	NN	<f/>
4877:B:139:sd	(63:139:1)	and	CC	<f/>
	(63:139:3)	they	PRP	<f/>
	(63:139:4)	were	VBD	<f/>
	(63:139:5)	calling	VBG	<f/>
	(63:139:6)	me	PRP	<f/>
4877:B:140:sd	(63:140:1)	and	CC	<f/>
	(63:140:3)	they	PRP	<f/>
	(63:140:4)	said	VBD	<f/>
	(63:140:5)	somebodys	NNHVS	<f/>
	(63:140:6)	got	VBN	<f/>
	(63:140:7)	to	TO	<f/>
	(63:140:8)	pick	VB	<f/>
	(63:140:9)	him	PRP	<f/>
	(63:140:10)	up	RP	<f/>
4877:B:141:sd	(63:141:1)	and	CC	<f/>
	(63:141:3)	i	PRP	<f/>
	(63:141:4)	kept	VBD	<f/>
	(63:141:5)	thinking	VBG	<f/>
	(63:141:6)	that	IN	<f/>
	(63:141:8)	she	PRP	<rms id="12"/>
	(63:141:9)	was	VBD	<rm id="12"/>
	(63:141:10)	going	VBG	<rm id="12"/>
	(63:141:11)	to	TO	<rm id="12"/>
	(63:141:12)	get	VB	<rm id="12"/>
	(63:141:13)	picked	VBN	<rm id="12"/>
	(63:141:14)	up	RP	<rm id="12"/>
	(63:141:16)	she	PRP	<rps id="12"/>
	(63:141:17)	was	VBD	<rp id="12"/>
	(63:141:18)	going	VBG	<rp id="12"/>
	(63:141:19)	to	TO	<rp id="12"/>
	(63:141:20)	pick	VB	<rp id="12"/>
	(63:141:21)	him	PRP	<rp id="12"/>
	(63:141:22)	up	RP	<rpnsub id="12"/>
	(63:141:24)	because	IN	<f/>
	(63:141:25)	she	PRP	<f/>
	(63:141:26)	only	RB	<f/>
	(63:141:27)	lives	VBZ	<f/>
	(63:141:29)	in	IN	<rms id="25"/>
	(63:141:33)	like	UH	<i id="25"/><e/>
	(63:141:35)	$unc$two	CD	<rps id="25"/><rpndel id="25"/>
	(63:141:36)	blocks	NNS	<f/>
	(63:141:37)	away	RB	<f/>
	(63:141:38)	from	IN	<f/>
	(63:141:39)	the	DT	<f/>
	(63:141:40)	school	NN	<f/>
4877:B:142:sd	(63:142:0)	i	PRP	<f/>
	(63:142:1)	was	VBD	<f/>
	(63:142:2)	trying	VBG	<f/>
	(63:142:3)	to	TO	<f/>
	(63:142:4)	get	VB	<f/>
	(63:142:5)	my	PRP$	<f/>
	(63:142:6)	husband	NN	<f/>
	(63:142:7)	to	TO	<f/>
	(63:142:8)	come	VB	<f/>
	(63:142:9)	and	CC	<f/>
	(63:142:10)	pick	VB	<f/>
	(63:142:11)	him	PRP	<f/>
	(63:142:12)	up	RP	<f/>
	(63:142:13)	and	CC	<f/>
	(63:142:14)	all	PDT	<f/>
	(63:142:15)	that	DT	<f/>
	(63:142:16)	kind	NN	<f/>
	(63:142:17)	of	IN	<f/>
	(63:142:18)	stuff	NN	<f/>
4877:B:143:sd	(63:143:1)	and	CC	<f/>
	(63:143:3)	he	PRP	<f/>
	(63:143:4)	had	VBD	<f/>
	(63:143:5)	a	DT	<f/>
	(63:143:6)	$unc$hundred	CD	<f/>
	(63:143:7)	and	CC	<f/>
	(63:143:8)	$unc$four	CD	<f/>
	(63:143:9)	fever	NN	<f/>
4877:B:144:sd	(63:144:0)	they	PRP	<f/>
	(63:144:1)	couldnt	MDRB	<f/>
	(63:144:3)	uh	UH	<e/>
	(63:144:5)	give	VB	<f/>
	(63:144:6)	him	PRP	<f/>
	(63:144:7)	anything	NN	<f/>
	(63:144:8)	because	IN	<f/>
	(63:144:9)	theyre	PRPVBP	<f/>
	(63:144:10)	not	RB	<f/>
	(63:144:11)	allowed	VBN	<f/>
	(63:144:12)	to	TO	<f/>
	(63:144:13)	at	IN	<f/>
	(63:144:14)	school	NN	<f/>
	(63:144:15)	and	CC	<f/>
	(63:144:17)	everything	NN	<f/>
4877:A:145:b	(64:145:1)	right	UH	<f/>
4877:B:146:sd	(65:146:0)	i	PRP	<f/>
	(65:146:1)	was	VBD	<f/>
	(65:146:2)	so	RB	<f/>
	(65:146:3)	furious	JJ	<f/>
4877:B:147:sd	(65:147:1)	i	PRP	<rms id="1"/>
	(65:147:3)	i	PRP	<rps id="1"/><rpnrep id="1"/>
	(65:147:5)	quit	VBP	<f/>
	(65:147:6)	that	DT	<f/>
	(65:147:7)	job	NN	<f/>
4877:B:148:sd	(65:148:1)	and	CC	<f/>
	(65:148:3)	i	PRP	<f/>
	(65:148:4)	stayed	VBD	<f/>
	(65:148:5)	home	RB	<f/>
	(65:148:6)	for	IN	<f/>
	(65:148:7)	awhile	RB	<f/>
	(65:148:8)	longer	JJR	<f/>
4877:B:149:sd	(65:149:0)	then	RB	<f/>
	(65:149:1)	i	PRP	<f/>
	(65:149:2)	went	VBD	<f/>
	(65:149:3)	and	CC	<f/>
	(65:149:4)	got	VBD	<f/>
	(65:149:6)	a	DT	<rms id="7"/>
	(65:149:9)	uh	UH	<i id="7"/><e/>
	(65:149:11)	a	DT	<rps id="7"/><rpnrep id="7"/>
	(65:149:13)	job	NN	<f/>
	(65:149:14)	in	IN	<f/>
	(65:149:15)	real	JJ	<f/>
	(65:149:16)	estate	NN	<f/>
	(65:149:17)	where	WRB	<f/>
	(65:149:18)	i	PRP	<f/>
	(65:149:19)	can	MD	<f/>
	(65:149:20)	kind	RB	<f/>
	(65:149:21)	of	RB	<f/>
	(65:149:22)	adjust	VB	<f/>
	(65:149:23)	my	PRP$	<f/>
	(65:149:24)	time	NN	<f/>
	(65:149:25)	a	DT	<f/>
	(65:149:26)	little	JJ	<f/>
	(65:149:27)	bit	NN	<f/>
	(65:149:28)	better	RB	<f/>
4877:A:150:aa	(66:150:0)	yeah	UH	<f/>
4877:A:151:bf	(66:151:0)	a	DT	<f/>
	(66:151:1)	little	RB	<f/>
	(66:151:2)	more	JJR	<f/>
	(66:151:3)	flexibility	NN	<f/>
4877:A:152:bf	(66:152:0)	you	PRP	<f/>
	(66:152:1)	can	MD	<f/>
	(66:152:3)	come	VB	<f/>
	(66:152:4)	and	CC	<f/>
	(66:152:5)	go	VB	<f/>
4877:B:153:aa	(67:153:1)	yeah	UH	<f/>
4877:B:154:sd	(67:154:1)	but	CC	<f/>
	(67:154:5)	uh	UH	<e/>
	(67:154:7)	i	PRP	<f/>
	(67:154:8)	havent	VBPRB	<f/>
	(67:154:9)	had	VBN	<f/>
	(67:154:10)	any	DT	<f/>
	(67:154:12)	good	JJ	<rms id="7"/>
	(67:154:14)	really	RB	<rps id="7"/>
	(67:154:15)	very	RB	<rp id="7"/>
	(67:154:16)	good	JJ	<rpnsub id="7"/>
	(67:154:19)	experience	NN	<f/>
	(67:154:20)	with	IN	<f/>
	(67:154:21)	child	NN	<f/>
	(67:154:22)	care	NN	<f/>
4877:A:155:b	(68:155:1)	yeah	UH	<f/>
4877:A:156:sd	(68:156:1)	when	WRB	<rms id="1"/>
	(68:156:3)	when	WRB	<rps id="1"/><rpnrep id="1"/>
	(68:156:6)	our	PRP$	<f/>
	(68:156:7)	kids	NNS	<f/>
	(68:156:8)	were	VBD	<f/>
	(68:156:9)	small	JJ	<f/>
	(68:156:10)	we	PRP	<f/>
	(68:156:11)	had	VBD	<f/>
	(68:156:12)	a	DT	<f/>
	(68:156:13)	couple	NN	<f/>
	(68:156:14)	of	IN	<f/>
	(68:156:16)	uh	UH	<e/>
	(68:156:19)	good	JJ	<rms id="13"/>
	(68:156:21)	good	JJ	<rps id="13"/><rpnrep id="13"/>
	(68:156:23)	women	NNS	<f/>
	(68:156:24)	who	WP	<f/>
	(68:156:26)	uh	UH	<e/>
	(68:156:28)	would	MD	<f/>
	(68:156:29)	often	RB	<f/>
	(68:156:34)	uh	UH	<e/>
	(68:156:36)	get	VB	<f/>
	(68:156:37)	them	PRP	<f/>
	(68:156:38)	to	TO	<f/>
	(68:156:39)	come	VB	<f/>
	(68:156:41)	to	IN	<f/>
	(68:156:42)	the	DT	<f/>
	(68:156:43)	house	NN	<f/>
4688:A:0:sd	(1:0:1)	well	UH	<e/>
	(1:0:3)	we	PRP	<f/>
	(1:0:6)	in	IN	<rms id="3"/><rms id="4"/>
	(1:0:8)	in	IN	<rps id="3"/><rm id="4"/><rpnrep id="3"/>
	(1:0:11)	in	IN	<rps id="4"/><rpnsub id="4"/>
	(1:0:13)	our	PRP$	<f/>
	(1:0:14)	family	NN	<f/>
	(1:0:15)	have	VBP	<f/>
	(1:0:16)	been	VBN	<f/>
	(1:0:17)	pretty	RB	<f/>
	(1:0:18)	remiss	JJ	<f/>
	(1:0:19)	in	IN	<f/>
	(1:0:20)	trying	VBG	<f/>
	(1:0:21)	to	TO	<f/>
	(1:0:23)	uh	UH	<e/>
	(1:0:26)	you	PRP	<e/>
	(1:0:27)	know	VBP	<e/>
	(1:0:29)	keep	VB	<f/>
	(1:0:30)	track	VB	<f/>
	(1:0:31)	of	IN	<f/>
	(1:0:33)	uh	UH	<e/>
	(1:0:35)	daily	JJ	<f/>
	(1:0:36)	finances	NNS	<f/>
4688:A:1:sd	(1:1:1)	uh	UH	<e/>
	(1:1:4)	the	DT	<rms id="3"/>
	(1:1:8)	uh	UH	<i id="3"/><e/>
	(1:1:10)	way	RB	<rps id="3"/><rpndel id="3"/>
	(1:1:11)	back	RB	<f/>
	(1:1:12)	what	WP	<f/>
	(1:1:13)	$unc$twelve	CD	<f/>
	(1:1:14)	years	NNS	<f/>
	(1:1:15)	ago	RB	<f/>
	(1:1:16)	or	CC	<f/>
	(1:1:17)	something	NN	<f/>
	(1:1:18)	when	WRB	<f/>
	(1:1:19)	i	PRP	<f/>
	(1:1:20)	got	VBD	<f/>
	(1:1:21)	my	PRP$	<f/>
	(1:1:22)	first	JJ	<f/>
	(1:1:23)	computer	NN	<f/>
	(1:1:24)	i	PRP	<f/>
	(1:1:25)	did	VBD	<f/>
	(1:1:26)	what	WP	<f/>
	(1:1:27)	everybody	NN	<f/>
	(1:1:28)	else	RB	<f/>
	(1:1:29)	does	VBZ	<f/>
	(1:1:30)	which	WDT	<f/>
	(1:1:31)	is	VBZ	<f/>
	(1:1:32)	to	TO	<f/>
	(1:1:33)	put	VB	<f/>
	(1:1:34)	the	DT	<f/>
	(1:1:35)	whole	JJ	<f/>
	(1:1:36)	family	NN	<f/>
	(1:1:37)	budget	NN	<f/>
	(1:1:38)	on	IN	<f/>
	(1:1:39)	the	DT	<f/>
	(1:1:40)	machine	NN	<f/>
	(1:1:41)	and	CC	<f/>
	(1:1:42)	put	VB	<f/>
	(1:1:43)	checks	NNS	<f/>
	(1:1:44)	and	CC	<f/>
	(1:1:46)	you	PRP	<e/>
	(1:1:47)	know	VBP	<e/>
	(1:1:49)	checkbooks	NNS	<f/>
	(1:1:50)	and	CC	<f/>
	(1:1:51)	all	PDT	<f/>
	(1:1:52)	this	DT	<f/>
	(1:1:53)	kind	NN	<f/>
	(1:1:54)	of	IN	<f/>
	(1:1:55)	thing	NN	<f/>
4688:A:2:sd	(1:2:1)	and	CC	<f/>
	(1:2:3)	we	PRP	<f/>
	(1:2:4)	kept	VBD	<f/>
	(1:2:5)	that	DT	<f/>
	(1:2:6)	going	VBG	<f/>
	(1:2:7)	for	IN	<f/>
	(1:2:8)	about	RB	<f/>
	(1:2:9)	a	DT	<f/>
	(1:2:10)	month	NN	<f/>
4688:A:3:sd	(1:3:1)	and	CC	<f/>
	(1:3:3)	it	PRP	<f/>
	(1:3:4)	became	VBD	<f/>
	(1:3:5)	so	RB	<f/>
	(1:3:6)	onerous	JJ	<f/>
	(1:3:7)	that	IN	<f/>
	(1:3:8)	we	PRP	<f/>
	(1:3:9)	gave	VBD	<f/>
	(1:3:10)	up	RP	<f/>
	(1:3:11)	on	IN	<f/>
	(1:3:12)	it	PRP	<f/>
4688:B:4:b	(2:4:0)	uh-huh	UH	<f/>
4688:B:5:ba	(2:5:0)	that	DT	<f/>
	(2:5:1)	sounds	VBZ	<f/>
	(2:5:2)	about	RB	<f/>
	(2:5:3)	right	JJ	<f/>
4688:A:6:sd	(3:6:1)	you	PRP	<e/>
	(3:6:2)	know	VBP	<e/>
	(3:6:5)	so	RB	<f/>
	(3:6:8)	uh	UH	<e/>
	(3:6:10)	the	DT	<f/>
	(3:6:11)	only	JJ	<f/>
	(3:6:12)	thing	NN	<f/>
	(3:6:14)	were	PRPVBP	<rms id="10"/>
	(3:6:17)	you	PRP	<i id="10"/><e/>
	(3:6:18)	know	VBP	<i id="10"/><e/>
	(3:6:20)	that	WDT	<rps id="10"/>
	(3:6:21)	we	PRP	<rp id="10"/>
	(3:6:22)	do	VBP	<rpnsub id="10"/>
	(3:6:24)	now	RB	<f/>
	(3:6:25)	is	VBZ	<f/>
	(3:6:27)	uh	UH	<e/>
	(3:6:29)	i	PRP	<f/>
	(3:6:30)	keep	VBP	<f/>
