Speaker: 4519A
(14:22:10)	53.3855	53.6455	dont	VBPRB	<f/><cc/><diact type="h"/>
(14:22:11)	53.6455	53.9155	know	VB	<f/><ct/><diact type="h"/>
(14:23:0)	53.9155	54.086875	i	PRP	<f/><tc/><diact type="sv"/>
(14:23:1)	54.086875	54.368375	think	VBP	<f/><cc/><diact type="sv"/>
(14:23:2)	54.912875	55.055	i	PRP	<f/><cc/><diact type="sv"/>
(14:23:3)	55.055	55.186375	would	MD	<f/><cc/><diact type="sv"/>
(14:23:4)	55.186375	55.548375	rather	RB	<f/><cc/><diact type="sv"/>
(14:23:5)	55.548375	55.64525	a	DT	<f/><cc/><diact type="sv"/>
(14:23:6)	55.64525	56.149875	person	NN	<f/><cc/><diact type="sv"/>
(14:23:7)	56.907	57.048375	go	VB	<f/><cc/><diact type="sv"/>
(14:23:8)	57.048375	57.268375	ahead	RB	<f/><cc/><diact type="sv"/>
(14:23:9)	57.268375	57.358375	and	CC	<f/><cc/><diact type="sv"/>
(14:23:10)	57.358375	57.458375	be	VB	<f/><cc/><diact type="sv"/>
(14:23:11)	57.458375	57.758375	put	VBN	<f/><cc/><diact type="sv"/>
(14:23:12)	57.758375	58.098375	down	RP	<f/><cc/><diact type="sv"/>
(14:23:13)	58.098375	58.308375	than	IN	<f/><cc/><diact type="sv"/>
(14:23:14)	58.308375	58.458375	give	VB	<f/><cc/><diact type="sv"/>
(14:23:15)	58.458375	58.608375	them	PRP	<f/><cc/><diact type="sv"/>
(14:23:16)	58.608375	58.687875	the	DT	<f/><cc/><diact type="sv"/>
(14:23:18)	58.712375	59.358375	opportunity	NN	<f/><cc/><diact type="sv"/>
(14:23:19)	59.358375	59.568375	to	TO	<f/><cc/><diact type="sv"/>
(14:23:20)	60.0155	60.141875	get	VB	<f/><cc/><diact type="sv"/>
(14:23:21)	60.141875	60.351875	out	RB	<f/><cc/><diact type="sv"/>
(14:23:22)	60.351875	60.441875	and	CC	<f/><cc/><diact type="sv"/>
(14:23:23)	60.441875	60.591875	do	VB	<f/><cc/><diact type="sv"/>
(14:23:24)	60.591875	60.691875	it	PRP	<f/><cc/><diact type="sv"/>
(14:23:25)	60.691875	61.171125	again	RB	<f/><ct/><diact type="sv"/>
(14:24:0)	61.80825	61.966375	ive	PRPVBP	<f/><tc/><diact type="sd"/>
(14:24:1)	61.966375	62.207625	never	RB	<f/><cc/><diact type="sd"/>
(14:24:2)	62.207625	62.4335	had	VBN	<f/><cc/><diact type="sd"/>
(14:24:4)	62.4335	62.622375	a	DT	<f/><cc/><diact type="sd"/>
(14:24:6)	62.735375	62.891	a	DT	<rm-1/><rpEndSub/><cc/><diact type="sd"/>
(14:24:8)	63.07175	63.553375	punishment	NN	<f/><cc/><diact type="sd"/>
(14:24:9)	63.674	63.883	or	CC	<f/><cc/><diact type="sd"/>
(14:24:11)	63.883	64.059	a	DT	<f/><cc/><diact type="sd"/>
(14:24:13)	64.092875	64.191875	a	DT	<rm-1/><rpEndSub/><cc/><diact type="sd"/>
(14:24:15)	64.191875	64.671875	crime	NN	<f/><cc/><diact type="sd"/>
(14:24:16)	64.671875	64.912125	like	IN	<f/><cc/><diact type="sd"/>
(14:24:17)	65.364125	65.661875	a	DT	<f/><cc/><diact type="sd"/>
(14:24:18)	65.661875	66.193375	murder	NN	<f/><cc/><diact type="sd"/>
(14:24:19)	66.9655	67.331875	touch	VB	<f/><cc/><diact type="sd"/>
(14:24:20)	67.331875	67.481875	my	PRP$	<f/><cc/><diact type="sd"/>
(14:24:21)	67.481875	67.951875	immediate	JJ	<f/><cc/><diact type="sd"/>
(14:24:22)	67.951875	68.536875	family	NN	<f/><ct/><diact type="sd"/>
(16:26:2)	68.890875	69.121875	but	CC	<f/><tc/><diact type="sd"/>
(16:26:4)	69.121875	69.251875	i	PRP	<f/><cc/><diact type="sd"/>
(16:26:5)	69.251875	69.672125	still	RB	<f/><cc/><diact type="sd"/>
(16:26:6)	69.819	70.031875	feel	VBP	<f/><cc/><diact type="sd"/>
(16:26:7)	70.031875	70.311875	very	RB	<f/><cc/><diact type="sd"/>
(16:26:8)	70.311875	70.921875	strongly	RB	<f/><cc/><diact type="sd"/>
(16:26:9)	71.621875	71.851875	that	IN	<f/><cc/><diact type="sd"/>
(16:26:10)	71.851875	72.221875	capital	JJ	<f/><cc/><diact type="sd"/>
(16:26:11)	72.221875	72.731875	punishment	NN	<f/><cc/><diact type="sd"/>
(16:26:12)	72.731875	72.871875	is	VBZ	<f/><cc/><diact type="sd"/>
(16:26:13)	72.871875	72.951875	a	DT	<f/><cc/><diact type="sd"/>
(16:26:14)	72.951875	73.191875	good	JJ	<f/><cc/><diact type="sd"/>
(16:26:15)	73.191875	73.374625	way	NN	<f/><cc/><diact type="sd"/>
(16:26:17)	73.374625	73.53475	to	TO	<f/><cc/><diact type="sd"/>
(16:26:19)	73.657125	73.841875	to	TO	<rm-1/><rpEndSub/><cc/><diact type="sd"/>
(16:26:21)	74.05375	74.54625	punish	VB	<f/><cc/><diact type="sd"/>
(16:26:22)	75.410375	75.918875	especially	RB	<f/><cc/><diact type="sd"/>
(16:26:23)	75.918875	76.398875	criminals	NNS	<f/><cc/><diact type="sd"/>
(16:26:24)	76.398875	76.528875	who	WP	<f/><cc/><diact type="sd"/>
(16:26:25)	76.528875	76.778875	seem	VBP	<f/><cc/><diact type="sd"/>
(16:26:26)	76.778875	76.858875	to	TO	<f/><cc/><diact type="sd"/>
(16:26:27)	76.858875	77.078875	have	VB	<f/><cc/><diact type="sd"/>
(16:26:28)	77.078875	77.618875	absolutely	RB	<f/><cc/><diact type="sd"/>
(16:26:29)	77.618875	77.828875	no	DT	<f/><cc/><diact type="sd"/>
(16:26:30)	77.828875	78.45575	remorse	NN	<f/><cc/><diact type="sd"/>
(16:26:31)	78.498875	78.680625	for	IN	<f/><cc/><diact type="sd"/>
(16:26:32)	79.32475	79.458875	what	WP	<f/><cc/><diact type="sd"/>
(16:26:33)	79.458875	79.658875	theyve	PRPVBP	<f/><cc/><diact type="sd"/>
(16:26:34)	79.658875	80.14675	done	VBN	<f/><ct/><diact type="sd"/>
(18:28:1)	81.272375	81.498875	and	CC	<f/><tc/><diact type="sv"/>
(18:28:3)	81.498875	81.628875	we	PRP	<f/><cc/><diact type="sv"/>
(18:28:4)	81.628875	81.838875	see	VBP	<f/><cc/><diact type="sv"/>
(18:28:5)	81.838875	82.028875	that	DT	<f/><cc/><diact type="sv"/>
(18:28:6)	82.028875	82.238875	more	RBR	<f/><cc/><diact type="sv"/>
(18:28:7)	82.238875	82.338875	and	CC	<f/><cc/><diact type="sv"/>
(18:28:8)	82.338875	82.618875	more	RBR	<f/><ct/><diact type="sv"/>
(18:29:1)	82.618875	82.918875	like	UH	<e/><tc/><diact type="sd"/>
(18:29:3)	82.918875	83.048875	in	IN	<f/><cc/><diact type="sd"/>
(18:29:4)	83.048875	83.218875	our	PRP$	<f/><cc/><diact type="sd"/>
(18:29:5)	83.218875	83.578875	state	NN	<f/><cc/><diact type="sd"/>
(18:29:6)	83.578875	83.778875	right	RB	<f/><cc/><diact type="sd"/>
(18:29:7)	83.778875	84.008875	now	RB	<f/><cc/><diact type="sd"/>
(18:29:8)	84.008875	84.248875	theres	EXBES	<f/><cc/><diact type="sd"/>
(18:29:9)	84.248875	84.4205	a	DT	<f/><cc/><diact type="sd"/>
(18:29:10)	84.93025	85.458875	$unc$fourteen	CD	<f/><cc/><diact type="sd"/>
(18:29:11)	85.458875	85.618875	year	NN	<f/><cc/><diact type="sd"/>
(18:29:12)	85.618875	85.888875	old	JJ	<f/><cc/><diact type="sd"/>
(18:29:13)	85.888875	86.248875	boy	NN	<f/><cc/><diact type="sd"/>
(18:29:14)	86.248875	86.5105	who	WP	<f/><cc/><diact type="sd"/>
(18:29:15)	87.112375	87.483	raped	VBD	<f/><cc/><diact type="sd"/>
(18:29:16)	87.483	87.771375	and	CC	<f/><cc/><diact type="sd"/>
(18:29:17)	88.102875	88.327375	then	RB	<f/><cc/><diact type="sd"/>
(18:29:18)	88.391375	88.733	killed	VBD	<f/><cc/><diact type="sd"/>
(18:29:19)	88.733	88.863	a	DT	<f/><cc/><diact type="sd"/>
(18:29:20)	88.863	89.303	$unc$seven	CD	<f/><cc/><diact type="sd"/>
(18:29:21)	89.303	89.493	year	NN	<f/><cc/><diact type="sd"/>
(18:29:22)	89.493	89.693	old	JJ	<f/><cc/><diact type="sd"/>
(18:29:23)	89.693	90.073	girl	NN	<f/><ct/><diact type="sd"/>
(20:31:2)	91.153	91.253	you	PRP	<e/><tc/><diact type="sd"/>
(20:31:3)	91.253	91.313	know	VBP	<e/><cc/><diact type="sd"/>
(20:31:5)	91.313	91.62475	thats	WDTBES	<f/><cc/><diact type="sd"/>
(20:31:6)	91.75275	92.163	$unc$fourteen	CD	<f/><cc/><diact type="sd"/>
(20:31:7)	92.163	92.353	years	NNS	<f/><cc/><diact type="sd"/>
(20:31:8)	92.353	92.613	old	JJ	<f/><ct/><diact type="sd"/>
(20:32:0)	92.613	92.803	whats	WPBES	<f/><tc/><diact type="qh"/>
(20:32:1)	92.803	92.893	he	PRP	<f/><cc/><diact type="qh"/>
(20:32:2)	92.893	93.053	going	VBG	<f/><cc/><diact type="qh"/>
(20:32:3)	93.053	93.133	to	TO	<f/><cc/><diact type="qh"/>
(20:32:4)	93.133	93.273	be	VB	<f/><cc/><diact type="qh"/>
(20:32:5)	93.273	93.573	doing	VBG	<f/><cc/><diact type="qh"/>
(20:32:6)	93.573	93.713	when	WRB	<f/><cc/><diact type="qh"/>
(20:32:7)	93.713	93.90325	he	PRP	<f/><cc/><diact type="qh"/>
(20:32:8)	94.178125	94.443	turns	VBZ	<f/><cc/><diact type="qh"/>
(20:32:9)	94.443	94.703	into	IN	<f/><cc/><diact type="qh"/>
(20:32:10)	94.703	94.793	an	DT	<f/><cc/><diact type="qh"/>
(20:32:11)	94.793	95.3945	adult	NN	<f/><ct/><diact type="qh"/>
(22:35:0)	100.271125	100.671125	yeah	UH	<f/><tt/><diact type="b"/>
(24:38:0)	107.374	107.66975	no	UH	<f/><tt/><diact type="aa"/>
(24:39:0)	107.66975	107.782875	it	PRP	<f/><tc/><diact type="sv"/>
(24:39:1)	107.857375	108.23975	doesnt	VBZRB	<f/><ct/><diact type="sv"/>
(24:40:1)	108.23975	108.35975	but	CC	<f/><tc/><diact type="sv"/>
(26:42:0)	108.35975	108.4365	it	PRP	<f/><cc/><diact type="sv"/>
(26:42:1)	108.47975	108.80975	costs	VBZ	<f/><cc/><diact type="sv"/>
(26:42:2)	108.80975	109.27975	less	JJR	<f/><ct/><diact type="sv"/>
(28:45:2)	110.571625	110.992375	and	CC	<f/><tc/><diact type="b"/>
(28:45:5)	111.668	111.966625	yeah	UH	<f/><ct/><diact type="b"/>
(28:46:0)	112.07375	112.16375	to	IN	<f/><tc/><diact type="sd"/>
(28:46:1)	112.16375	112.36375	me	PRP	<f/><cc/><diact type="sd"/>
(28:46:2)	112.36375	112.47375	it	PRP	<f/><cc/><diact type="sd"/>
(28:46:3)	112.47375	112.78375	is	VBZ	<f/><ct/><diact type="sd"/>
(28:47:1)	112.78375	112.83375	i	PRP	<e/><tc/><diact type="sd"/>
(28:47:2)	112.83375	113.07675	mean	VBP	<e/><cc/><diact type="sd"/>
(28:47:4)	113.75475	113.94375	i	PRP	<f/><cc/><diact type="sd"/>
(28:47:5)	113.94375	114.4915	work	VBP	<f/><cc/><diact type="sd"/>
(28:47:6)	114.683625	114.83375	and	CC	<f/><cc/><diact type="sd"/>
(28:47:7)	114.83375	114.94375	i	PRP	<f/><cc/><diact type="sd"/>
(28:47:8)	114.94375	115.17375	pay	VBP	<f/><cc/><diact type="sd"/>
(28:47:9)	115.17375	115.34375	my	PRP$	<f/><cc/><diact type="sd"/>
(28:47:10)	115.34375	116.046375	taxes	NNS	<f/><ct/><diact type="sd"/>
(28:48:1)	116.46375	116.79375	and	CC	<f/><tc/><diact type="sd"/>
(28:48:3)	116.79375	116.86375	i	PRP	<f/><cc/><diact type="sd"/>
(28:48:4)	116.86375	117.14375	lived	VBD	<f/><cc/><diact type="sd"/>
(28:48:5)	117.14375	117.26375	out	IN	<f/><cc/><diact type="sd"/>
(28:48:6)	117.26375	117.32375	in	IN	<f/><cc/><diact type="sd"/>
(28:48:7)	117.32375	117.69375	$unc$texas	NNP	<f/><cc/><diact type="sd"/>
(28:48:8)	117.69375	117.82375	for	IN	<f/><cc/><diact type="sd"/>
(28:48:9)	117.82375	117.88375	a	DT	<f/><cc/><diact type="sd"/>
(28:48:10)	117.88375	118.12375	little	JJ	<f/><cc/><diact type="sd"/>
(28:48:11)	118.12375	118.428	while	NN	<f/><ct/><diact type="sd"/>
(28:49:1)	119.07575	119.34375	and	CC	<f/><tc/><diact type="%"/>
(28:49:3)	119.34375	119.596625	theyre	PRPVBP	<f/><ct/><diact type="%"/>
(28:50:1)	120.399125	120.540875	and	CC	<f/><tc/><diact type="sd"/>
(28:50:3)	120.62375	120.843875	thats	DTBES	<f/><cc/><diact type="sd"/>
(28:50:4)	120.843875	120.903875	a	DT	<f/><cc/><diact type="sd"/>
(28:50:5)	120.903875	121.193875	pretty	RB	<f/><cc/><diact type="sd"/>
(28:50:6)	121.193875	121.463875	heavy	JJ	<f/><cc/><diact type="sd"/>
(28:50:7)	121.463875	121.823875	state	NN	<f/><cc/><diact type="sd"/>
(28:50:8)	121.823875	122.203875	compared	VBN	<f/><cc/><diact type="sd"/>
(28:50:9)	122.203875	122.293875	to	IN	<f/><cc/><diact type="sd"/>
(28:50:10)	122.293875	122.683875	$unc$georgia	NNP	<f/><ct/><diact type="sd"/>
(28:51:1)	122.683875	122.743875	i	PRP	<e/><tc/><diact type="sd"/>
(28:51:2)	122.743875	122.943875	mean	VBP	<e/><cc/><diact type="sd"/>
(28:51:4)	122.943875	123.093875	you	PRP	<f/><cc/><diact type="sd"/>
(28:51:5)	123.093875	123.413875	guys	NNS	<f/><cc/><diact type="sd"/>
(28:51:7)	123.413875	123.643875	are	VBP	<f/><cc/><diact type="sd"/>
(28:51:9)	123.643875	123.883875	are	VBP	<rm-1/><rpEndSub/><cc/><diact type="sd"/>
(28:51:11)	123.883875	123.913875	a	DT	<f/><cc/><diact type="sd"/>
(28:51:12)	123.913875	124.163875	lot	RB	<f/><cc/><diact type="sd"/>
(28:51:13)	124.163875	124.4995	more	JJR	<f/><cc/><diact type="sd"/>
(28:51:15)	125.109625	125.412375	uh	UH	<e/><cc/><diact type="sd"/>
(28:51:17)	125.77025	126.216625	for	IN	<f/><cc/><diact type="sd"/>
(28:51:18)	126.985	127.083875	to	IN	<f/><cc/><diact type="sd"/>
(28:51:19)	127.083875	127.323875	each	DT	<f/><cc/><diact type="sd"/>
(28:51:20)	127.323875	127.473875	his	PRP$	<f/><cc/><diact type="sd"/>
(28:51:21)	127.473875	127.793875	own	JJ	<f/><cc/><diact type="sd"/>
(28:51:22)	127.793875	128.093875	even	RB	<f/><cc/><diact type="sd"/>
(28:51:23)	128.093875	128.283875	than	IN	<f/><cc/><diact type="sd"/>
(28:51:24)	128.283875	128.453875	we	PRP	<f/><cc/><diact type="sd"/>
(28:51:25)	128.453875	128.633875	are	VBP	<f/><cc/><diact type="sd"/>
(28:51:26)	128.633875	128.773875	in	IN	<f/><cc/><diact type="sd"/>
(28:51:27)	128.773875	129.30675	$unc$georgia	NNP	<f/><ct/><diact type="sd"/>
(30:53:1)	129.487625	129.593875	but	CC	<f/><tc/><diact type="sd"/>
(30:53:3)	129.593875	129.823875	even	RB	<f/><cc/><diact type="sd"/>
(30:53:4)	129.823875	129.963875	in	IN	<f/><cc/><diact type="sd"/>
(30:53:5)	129.963875	130.43625	$unc$georgia	NNP	<f/><cc/><diact type="sd"/>
(30:53:6)	130.8845	131.120875	thats	DTBES	<f/><cc/><diact type="sd"/>
(30:53:7)	131.120875	131.200875	the	DT	<f/><cc/><diact type="sd"/>
(30:53:8)	131.200875	131.660875	attitude	NN	<f/><cc/><diact type="sd"/>
(30:53:9)	131.660875	131.810875	for	IN	<f/><cc/><diact type="sd"/>
(30:53:10)	131.810875	131.870875	the	DT	<f/><cc/><diact type="sd"/>
(30:53:11)	131.870875	132.150875	most	JJS	<f/><cc/><diact type="sd"/>
(30:53:12)	132.150875	132.410875	part	NN	<f/><ct/><diact type="sd"/>
(30:54:0)	132.410875	132.510875	if	IN	<f/><tc/><diact type="^q"/>
(30:54:1)	132.510875	132.640875	i	PRP	<f/><cc/><diact type="^q"/>
(30:54:2)	132.640875	132.940875	work	VBP	<f/><cc/><diact type="^q"/>
(30:54:3)	132.940875	133.030875	and	CC	<f/><cc/><diact type="^q"/>
(30:54:4)	133.030875	133.200875	pay	VBP	<f/><cc/><diact type="^q"/>
(30:54:5)	133.200875	133.400875	my	PRP$	<f/><cc/><diact type="^q"/>
(30:54:6)	133.400875	133.92925	dues	NNS	<f/><cc/><diact type="^q"/>
(32:56:1)	134.43775	134.560875	you	PRP	<f/><cc/><diact type="^q"/>
(32:56:2)	134.560875	134.850875	work	VBP	<f/><cc/><diact type="^q"/>
(32:56:3)	134.850875	134.940875	and	CC	<f/><cc/><diact type="^q"/>
(32:56:4)	134.940875	135.140875	pay	VBP	<f/><cc/><diact type="^q"/>
(32:56:5)	135.140875	135.310875	your	PRP$	<f/><cc/><diact type="^q"/>
(32:56:6)	135.310875	135.82875	dues	NNS	<f/><cc/><diact type="^q"/>
(32:56:7)	135.950875	136.070875	and	CC	<f/><cc/><diact type="^q"/>
(32:56:8)	136.070875	136.240875	wed	PRPMD	<f/><cc/><diact type="^q"/>
(32:56:9)	136.240875	136.370875	get	VB	<f/><cc/><diact type="^q"/>
(32:56:10)	136.370875	136.630875	along	RP	<f/><cc/><diact type="^q"/>
(32:56:11)	136.630875	136.850875	just	RB	<f/><cc/><diact type="^q"/>
(32:56:12)	136.850875	137.290875	fine	RB	<f/><ct/><diact type="^q"/>
(34:58:1)	138.762	138.897875	but	CC	<f/><tc/><diact type="^q"/>
(34:58:3)	138.897875	139.027875	when	WRB	<f/><cc/><diact type="^q"/>
(34:58:4)	139.027875	139.188875	ive	PRPVBP	<f/><cc/><diact type="^q"/>
(34:58:5)	139.2435	139.397875	got	VBN	<f/><cc/><diact type="^q"/>
(34:58:6)	139.397875	139.497875	to	TO	<f/><cc/><diact type="^q"/>
(34:58:7)	139.497875	139.808375	work	VB	<f/><cc/><diact type="^q"/>
(34:58:8)	139.89125	139.988375	to	TO	<f/><cc/><diact type="^q"/>
(34:58:9)	140.07875	140.516125	pay	VB	<f/><cc/><diact type="^q"/>
(34:58:10)	140.614	140.757875	my	PRP$	<f/><cc/><diact type="^q"/>
(34:58:11)	140.757875	141.191875	dues	NNS	<f/><cc/><diact type="^q"/>
(34:58:12)	141.365125	141.777875	and	CC	<f/><cc/><diact type="^q"/>
(34:58:13)	141.777875	141.977875	your	PRP$	<f/><cc/><diact type="^q"/>
(34:58:14)	141.977875	142.766875	dues	NNS	<f/><cc/><diact type="^q"/><speechLaugh/>
(36:60:1)	143.4875	143.63275	then	RB	<f/><cc/><diact type="^q"/>
(36:60:2)	143.63275	143.73275	i	PRP	<f/><cc/><diact type="^q"/>
(36:60:3)	143.73275	143.92275	dont	VBPRB	<f/><cc/><diact type="^q"/>
(36:60:4)	143.92275	144.17275	like	VB	<f/><cc/><diact type="^q"/>
(36:60:5)	144.17275	144.28275	you	PRP	<f/><cc/><diact type="^q"/>
(36:60:6)	144.28275	144.605625	very	RB	<f/><cc/><diact type="^q"/>
(36:60:7)	144.662875	145.00275	much	RB	<f/><cc/><diact type="^q"/>
(36:60:9)	145.00275	145.52825	anymore	RB	<f/><ct/><diact type="^q"/>
(40:71:2)	161.788125	161.94875	oh	UH	<e/><tc/><diact type="b"/>
(40:71:4)	161.94875	162.31225	really	UH	<f/><ct/><diact type="b"/>
(42:79:0)	175.1385	175.57475	yeah	UH	<f/><tt/><diact type="b"/>
(44:82:1)	188.041875	188.166125	you	PRP	<f/><tc/><diact type="ba"/>
(44:82:2)	188.166125	188.406125	might	MD	<f/><cc/><diact type="ba"/>
(44:82:3)	188.406125	188.536125	be	VB	<f/><cc/><diact type="ba"/>
(44:82:4)	188.536125	188.99375	right	JJ	<f/><ct/><diact type="ba"/>
(46:85:1)	190.323375	190.413875	i	PRP	<e/><tc/><diact type="sd"/>
(46:85:2)	190.413875	190.563875	mean	VBP	<e/><cc/><diact type="sd"/>
(46:85:5)	190.563875	190.719625	i	PRP	<f/><cc/><diact type="sd"/>
(46:85:7)	190.719625	190.983875	id	PRPMD	<rm-1/><rpEndSub/><cc/><diact type="sd"/>
(46:85:9)	190.983875	191.143875	hate	VB	<f/><cc/><diact type="sd"/>
(46:85:10)	191.143875	191.203875	to	TO	<f/><cc/><diact type="sd"/>
(46:85:11)	191.203875	191.303875	be	VB	<f/><cc/><diact type="sd"/>
(46:85:12)	191.303875	191.363875	the	DT	<f/><cc/><diact type="sd"/>
(46:85:13)	191.363875	191.683875	person	NN	<f/><cc/><diact type="sd"/>
(46:85:14)	191.683875	191.768625	to	TO	<f/><cc/><diact type="sd"/>
(46:85:15)	192.224375	192.373875	pull	VB	<f/><cc/><diact type="sd"/>
(46:85:16)	192.373875	192.443875	the	DT	<f/><cc/><diact type="sd"/>
(46:85:17)	192.443875	193.003875	switch	NN	<f/><cc/><diact type="sd"/>
(46:85:19)	193.003875	193.083875	you	PRP	<e/><cc/><diact type="sd"/>
(46:85:20)	193.083875	193.253875	know	VBP	<e/><ct/><diact type="sd"/>
(48:87:0)	193.253875	193.323875	i	PRP	<f/><tc/><diact type="sd"/>
(48:87:1)	193.323875	193.493875	would	MD	<f/><cc/><diact type="sd"/>
(48:87:2)	194.143875	194.423875	never	RB	<f/><cc/><diact type="sd"/>
(48:87:3)	194.423875	194.483875	in	IN	<f/><cc/><diact type="sd"/>
(48:87:4)	194.483875	194.513875	a	DT	<f/><cc/><diact type="sd"/>
(48:87:5)	194.513875	194.863875	$unc$million	CD	<f/><cc/><diact type="sd"/>
(48:87:6)	194.863875	195.123875	years	NNS	<f/><cc/><diact type="sd"/>
(48:87:7)	195.123875	195.353875	want	VB	<f/><cc/><diact type="sd"/>
(48:87:8)	195.353875	195.593875	that	DT	<f/><cc/><diact type="sd"/>
(48:87:9)	195.593875	195.913875	job	NN	<f/><ct/><diact type="sd"/>
(50:89:2)	195.913875	196.073875	but	CC	<f/><tc/><diact type="sv"/>
(50:89:4)	196.073875	196.133875	i	PRP	<f/><cc/><diact type="sv"/>
(50:89:5)	196.133875	196.383875	do	VBP	<f/><cc/><diact type="sv"/>
(50:89:6)	196.383875	196.663875	believe	VB	<f/><cc/><diact type="sv"/>
(50:89:7)	196.663875	196.863875	its	PRPBES	<f/><cc/><diact type="sv"/>
(50:89:8)	196.863875	197.483875	necessary	JJ	<f/><ct/><diact type="sv"/>
(50:90:1)	197.483875	197.603875	and	CC	<f/><tc/><diact type="%"/>
(50:90:3)	197.603875	197.810625	i	PRP	<f/><ct/><diact type="%"/>
(52:92:0)	199.02725	199.213875	on	IN	<f/><tc/><diact type="sd"/>
(52:92:1)	199.213875	199.273875	the	DT	<f/><cc/><diact type="sd"/>
(52:92:2)	199.273875	199.453875	$unc$one	CD	<f/><cc/><diact type="sd"/>
(52:92:3)	199.453875	199.733875	hand	NN	<f/><cc/><diact type="sd"/>
(52:92:5)	199.733875	200.033875	i	PRP	<f/><cc/><diact type="sd"/>
(52:92:7)	200.033875	200.163875	i	PRP	<rm-1/><rpEndSub/><cc/><diact type="sd"/>
(52:92:9)	200.163875	200.423875	guess	VBP	<f/><cc/><diact type="sd"/>
(52:92:10)	200.423875	200.553875	i	PRP	<f/><cc/><diact type="sd"/>
(52:92:11)	200.553875	200.933875	admire	VBP	<f/><cc/><diact type="sd"/>
(52:92:12)	200.933875	200.993875	the	DT	<f/><cc/><diact type="sd"/>
(52:92:13)	200.993875	201.403875	person	NN	<f/><cc/><diact type="sd"/>
(52:92:14)	201.403875	201.503875	who	WP	<f/><cc/><diact type="sd"/>
(52:92:15)	201.503875	201.79075	has	VBZ	<f/><cc/><diact type="sd"/>
(52:92:16)	201.862625	202.033875	the	DT	<f/><cc/><diact type="sd"/>
(52:92:17)	202.481375	202.73575	guts	NNS	<f/><cc/><diact type="sd"/>
(52:92:18)	202.73575	202.87575	to	TO	<f/><cc/><diact type="sd"/>
(52:92:19)	202.87575	203.10575	do	VB	<f/><cc/><diact type="sd"/>
(52:92:20)	203.10575	203.28575	it	PRP	<f/><cc/><diact type="sd"/>
(52:92:21)	203.28575	203.56575	because	IN	<f/><cc/><diact type="sd"/>
(52:92:23)	203.56575	203.70575	i	PRP	<f/><cc/><diact type="sd"/>
(52:92:24)	203.70575	204.36575	couldnt	MDRB	<f/><cc/><diact type="sd"/>
(54:94:1)	204.36575	204.47575	i	PRP	<rm-2/><rpMid/><cc/><diact type="sd"/>
(54:94:2)	204.47575	204.87575	couldnt	MDRB	<rpEndSub/><cc/><diact type="sd"/>
(54:94:4)	204.87575	205.20575	stand	VB	<f/><cc/><diact type="sd"/>
(54:94:5)	205.20575	205.58575	behind	IN	<f/><cc/><diact type="sd"/>
(54:94:6)	205.58575	205.62575	a	DT	<f/><cc/><diact type="sd"/>
(54:94:7)	205.62575	206.140375	gun	NN	<f/><cc/><diact type="sd"/>
(54:94:8)	206.611125	206.77575	and	CC	<f/><cc/><diact type="sd"/>
(54:94:9)	206.77575	207.06575	shoot	VB	<f/><cc/><diact type="sd"/>
(54:94:10)	207.06575	207.50575	somebody	NN	<f/><cc/><diact type="sd"/>
(54:94:11)	207.50575	207.65575	for	IN	<f/><cc/><diact type="sd"/>
(54:94:12)	207.65575	208.14575	nothing	NN	<f/><ct/><diact type="sd"/>
(54:95:1)	208.14575	208.32575	and	CC	<f/><tc/><diact type="sd"/>
(54:95:3)	208.32575	208.38575	i	PRP	<f/><cc/><diact type="sd"/>
(54:95:4)	208.38575	208.910125	couldnt	MDRB	<f/><cc/><diact type="sd"/>
(54:95:5)	209.610625	209.75575	pull	VB	<f/><cc/><diact type="sd"/>
(54:95:6)	209.75575	209.85575	the	DT	<f/><cc/><diact type="sd"/>
(54:95:7)	209.85575	210.37575	switch	NN	<f/><ct/><diact type="sd"/>
(54:96:1)	210.37575	210.618125	but	CC	<f/><tc/><diact type="%"/>
(54:96:5)	211.598875	211.963125	uh	UH	<e/><ct/><diact type="%"/>
(56:101:0)	231.5775	231.9885	yeah	UH	<f/><tt/><diact type="b"/>
(58:103:1)	238.361375	238.883875	right	UH	<f/><tt/><diact type="b"/>
(62:107:0)	246.199875	246.566625	uh-huh	UH	<f/><tt/><diact type="b"/>
(64:110:2)	251.943125	252.35825	what	WP	<f/><tc/><diact type="qw"/>
(66:112:1)	253.893125	254.193125	whats	WPBES	<rm-1/><rpEndSub/><cc/><diact type="qw"/>
(66:112:3)	254.193125	254.613125	making	VBG	<f/><cc/><diact type="qw"/>
(66:112:4)	254.613125	254.746875	you	PRP	<f/><cc/><diact type="qw"/>
(66:112:5)	254.803375	255.193125	become	VB	<f/><cc/><diact type="qw"/>
(66:112:6)	255.193125	255.443125	more	RBR	<f/><cc/><diact type="qw"/>
(66:112:7)	255.443125	256.003125	convinced	JJ	<f/><cc/><diact type="qw"/>
(66:112:8)	256.003125	256.123125	that	IN	<f/><cc/><diact type="qw"/>
(66:112:9)	256.123125	256.213125	it	PRP	<f/><cc/><diact type="qw"/>
(66:112:10)	256.213125	256.473125	might	MD	<f/><cc/><diact type="qw"/>
(66:112:11)	256.473125	256.653125	be	VB	<f/><cc/><diact type="qw"/>
(66:112:12)	256.653125	256.803125	a	DT	<f/><cc/><diact type="qw"/>
